student_id,timestamp,time_of_day,app_category,duration_minutes,is_class_time,is_study_period,is_late_night,hours_to_deadline,task_priority,assignment_count,notification_count,unlock_count,procrastination_level
24523803,2026-05-14 09:46:41,Morning,Entertainment,38,1,0,0,11.48,Low,3,9,14,High
24523803,2026-05-14 09:58:41,Morning,Social,29,0,1,0,11.28,Low,5,19,3,High
24523803,2026-05-14 12:25:41,Afternoon,Entertainment,54,0,0,0,8.83,Medium,4,7,11,High
24523803,2026-05-14 13:46:41,Afternoon,Productivity,25,0,0,0,7.48,Low,5,0,1,Low
24523803,2026-05-14 16:00:41,Afternoon,Productivity,18,1,1,0,5.25,Medium,4,10,2,Low
24523803,2026-05-14 18:24:41,Evening,Entertainment,37,0,0,0,2.85,Medium,2,14,2,Medium
24523803,2026-05-14 19:03:41,Evening,Productivity,6,0,1,0,2.2,Medium,4,6,1,Low
24523803,2026-05-14 19:17:41,Evening,Entertainment,49,0,1,0,1.97,Medium,2,22,6,High
24523803,2026-05-14 20:58:41,Evening,Gaming,53,0,1,0,0.28,Medium,0,7,8,High
24523803,2026-05-14 22:42:41,Night,Productivity,33,0,0,1,0.0,Medium,1,7,1,Low
24529751,2026-05-08 01:16:41,Night,Social,16,0,0,1,148.98,Medium,5,23,5,High
24529751,2026-05-08 02:03:41,Night,Productivity,36,0,0,1,148.2,Medium,5,7,7,Low
24529751,2026-05-08 04:47:41,Night,Gaming,64,0,0,1,145.47,Medium,4,5,13,Medium
24529751,2026-05-08 05:49:41,Morning,Gaming,52,0,0,0,144.43,High,4,6,8,High
24529751,2026-05-08 08:21:41,Morning,System,13,1,1,0,141.9,Medium,4,9,1,Low
24529751,2026-05-08 10:30:41,Morning,Productivity,16,1,1,0,139.75,Low,5,6,1,Low
24529751,2026-05-08 12:15:41,Afternoon,Social,39,0,0,0,138.0,Low,4,11,1,Low
24529751,2026-05-08 14:35:41,Afternoon,Productivity,21,1,0,0,135.67,High,0,9,1,Low
24529751,2026-05-08 14:52:41,Afternoon,Social,38,1,0,0,135.38,High,4,25,9,High
24529751,2026-05-08 16:45:41,Afternoon,Entertainment,47,1,1,0,133.5,High,3,15,5,High
24529751,2026-05-08 18:41:41,Evening,Gaming,24,0,0,0,131.57,High,4,12,3,High
24529751,2026-05-08 21:18:41,Evening,Productivity,1,0,1,0,128.95,Low,4,4,1,Low
24529751,2026-05-08 22:59:41,Night,Entertainment,57,0,0,1,127.27,Low,5,14,5,High
24529751,2026-05-08 23:09:41,Night,Social,16,0,0,1,127.1,Medium,2,18,1,High
24529751,2026-05-08 23:56:41,Night,Entertainment,74,0,0,1,126.32,Medium,1,19,4,High
24529751,2026-05-09 00:32:41,Night,Social,32,0,0,1,125.72,Medium,3,28,4,High
24529751,2026-05-09 01:43:41,Night,Entertainment,49,0,0,1,124.53,Medium,1,3,3,Medium
24529751,2026-05-09 04:19:41,Night,Productivity,36,0,0,1,121.93,Medium,4,5,4,Low
24529751,2026-05-09 07:03:41,Morning,Gaming,89,0,0,0,119.2,Medium,4,16,13,High
24529751,2026-05-09 08:26:41,Morning,Social,53,0,0,0,117.82,Medium,2,15,3,Medium
24529751,2026-05-09 09:58:41,Morning,Entertainment,64,0,1,0,116.28,Medium,5,7,6,High
24529751,2026-05-09 12:55:41,Afternoon,Gaming,68,0,0,0,113.33,Low,0,14,5,Medium
24529751,2026-05-09 15:16:41,Afternoon,Productivity,10,0,1,0,110.98,Low,0,0,3,Low
24529751,2026-05-09 15:30:41,Afternoon,Productivity,22,0,0,0,110.75,High,1,4,7,Low
24529751,2026-05-09 17:17:41,Evening,Productivity,24,0,0,0,108.97,Low,5,11,1,Low
24529751,2026-05-09 18:09:41,Evening,Gaming,76,0,0,0,108.1,Medium,3,8,9,Medium
24529751,2026-05-09 19:11:41,Evening,Productivity,26,0,0,0,107.07,Low,5,6,6,Low
24529751,2026-05-09 20:13:41,Evening,Social,38,0,0,0,106.03,Medium,1,22,4,Medium
24529751,2026-05-09 22:56:41,Night,System,4,0,0,1,103.32,Medium,3,0,3,Low
24529751,2026-05-09 23:07:41,Night,Entertainment,42,0,0,1,103.13,Medium,0,17,3,Medium
24529751,2026-05-10 01:51:41,Night,Social,17,0,0,1,100.4,Medium,3,22,1,Medium
24529751,2026-05-10 03:42:41,Night,Entertainment,50,0,0,1,98.55,High,5,6,4,Medium
24529751,2026-05-10 05:45:41,Morning,Social,39,0,0,0,96.5,High,1,15,1,Low
24529751,2026-05-10 07:40:41,Morning,Gaming,51,0,0,0,94.58,High,3,4,12,Low
24529751,2026-05-10 10:12:41,Morning,System,7,0,0,0,92.05,Low,3,3,1,Low
24529751,2026-05-10 12:33:41,Afternoon,Gaming,44,0,0,0,89.7,Medium,2,16,2,Low
24529751,2026-05-10 13:06:41,Afternoon,Productivity,12,0,0,0,89.15,Medium,0,6,1,Low
24529751,2026-05-10 15:53:41,Afternoon,Productivity,30,0,0,0,86.37,Medium,3,4,2,Low
24529751,2026-05-10 17:17:41,Evening,Entertainment,82,0,0,0,84.97,High,5,17,15,High
24529751,2026-05-10 20:16:41,Evening,Gaming,58,0,0,0,81.98,Low,2,6,7,Low
24529751,2026-05-10 21:55:41,Evening,Entertainment,43,0,0,0,80.33,High,3,11,1,High
24529751,2026-05-10 23:56:41,Night,System,9,0,0,1,78.32,High,2,0,2,Low
24529751,2026-05-11 02:12:41,Night,Entertainment,56,0,0,1,76.05,Medium,1,17,10,High
24529751,2026-05-11 04:40:41,Night,Gaming,51,0,0,1,73.58,Medium,0,8,4,Medium
24529751,2026-05-11 06:13:41,Morning,Social,26,0,0,0,72.03,High,0,13,1,Low
24529751,2026-05-11 09:11:41,Morning,Productivity,20,0,1,0,69.07,Low,4,2,4,Low
24529751,2026-05-11 10:38:41,Morning,Productivity,34,1,0,0,67.62,Medium,1,4,4,Low
24529751,2026-05-11 12:41:41,Afternoon,Gaming,36,0,0,0,65.57,High,2,12,1,High
24529751,2026-05-11 13:02:41,Afternoon,Productivity,20,1,0,0,65.22,Low,0,12,7,Low
24529751,2026-05-11 14:53:41,Afternoon,Gaming,45,1,1,0,63.37,High,5,11,5,High
24529751,2026-05-11 17:34:41,Evening,Entertainment,11,0,0,0,60.68,Medium,3,7,1,Medium
24529751,2026-05-11 20:19:41,Evening,System,14,0,1,0,57.93,High,2,5,2,Low
24529751,2026-05-11 21:28:41,Evening,Gaming,64,0,1,0,56.78,Medium,1,14,6,High
24529751,2026-05-11 22:06:41,Night,Social,27,0,0,1,56.15,Low,2,30,5,High
24529751,2026-05-11 23:55:41,Night,Social,4,0,0,1,54.33,Low,3,19,1,Medium
24529751,2026-05-12 00:21:41,Night,Social,6,0,0,1,53.9,Medium,1,10,1,Medium
24529751,2026-05-12 01:55:41,Night,Entertainment,33,0,0,1,52.33,Medium,2,9,9,Medium
24529751,2026-05-12 03:42:41,Night,Gaming,57,0,0,1,50.55,High,4,10,3,High
24529751,2026-05-12 04:07:41,Night,Social,20,0,0,1,50.13,Medium,3,18,3,High
24529751,2026-05-12 05:27:41,Morning,Productivity,11,0,0,0,48.8,High,4,8,3,Low
24529751,2026-05-12 06:08:41,Morning,Productivity,30,0,0,0,48.12,High,3,11,1,Low
24529751,2026-05-12 06:38:41,Morning,Social,36,0,0,0,47.62,Low,2,23,6,Medium
24529751,2026-05-12 06:59:41,Morning,System,12,0,0,0,47.27,Low,4,1,1,Low
24529751,2026-05-12 08:52:41,Morning,System,3,1,1,0,45.38,Medium,5,2,1,Low
24529751,2026-05-12 09:19:41,Morning,System,3,1,0,0,44.93,Medium,2,1,2,Low
24529751,2026-05-12 11:42:41,Morning,Productivity,33,0,0,0,42.55,Low,2,10,5,Low
24529751,2026-05-12 12:25:41,Afternoon,Entertainment,47,0,0,0,41.83,Medium,5,20,14,High
24529751,2026-05-12 15:24:41,Afternoon,Social,38,1,1,0,38.85,High,0,24,4,High
24529751,2026-05-12 16:16:41,Afternoon,Entertainment,65,1,0,0,37.98,Low,0,15,7,High
24529751,2026-05-12 16:43:41,Afternoon,Gaming,74,1,1,0,37.53,High,0,12,7,High
24529751,2026-05-12 18:28:41,Evening,Productivity,31,0,0,0,35.78,Medium,5,1,4,Low
24529751,2026-05-12 19:01:41,Evening,Productivity,30,0,1,0,35.23,High,0,5,1,Low
24529751,2026-05-12 19:59:41,Evening,Entertainment,69,0,1,0,34.27,High,0,10,10,High
24529751,2026-05-12 21:40:41,Evening,Gaming,66,0,1,0,32.58,Medium,5,9,11,High
24529751,2026-05-13 00:21:41,Night,Social,10,0,0,1,29.9,High,3,24,1,High
24529751,2026-05-13 02:47:41,Night,Gaming,47,0,0,1,27.47,Medium,5,8,10,High
24529751,2026-05-13 05:03:41,Morning,Social,56,0,0,0,25.2,Low,0,28,8,Low
24529751,2026-05-13 07:57:41,Morning,System,9,1,0,0,22.3,Low,1,7,1,Low
24529751,2026-05-13 10:29:41,Morning,System,10,0,0,0,19.77,Low,5,0,3,Medium
24529751,2026-05-13 11:04:41,Morning,Productivity,24,0,0,0,19.18,Low,4,9,1,Low
24529751,2026-05-13 12:10:41,Afternoon,Social,33,0,0,0,18.08,Low,1,22,8,High
24529751,2026-05-13 13:31:41,Afternoon,Social,12,1,0,0,16.73,Medium,2,20,3,High
24529751,2026-05-13 13:51:41,Afternoon,System,9,0,0,0,16.4,Medium,5,2,1,Low
24529751,2026-05-13 14:19:41,Afternoon,Productivity,13,1,1,0,15.93,Medium,5,6,3,Low
24529751,2026-05-13 16:23:41,Afternoon,Social,13,1,1,0,13.87,High,1,8,2,High
24529751,2026-05-13 18:19:41,Evening,Entertainment,103,0,0,0,11.93,High,5,17,13,High
24529751,2026-05-13 18:37:41,Evening,Productivity,12,0,0,0,11.63,High,3,7,1,Low
24529751,2026-05-13 21:18:41,Evening,System,10,0,1,0,8.95,Low,2,3,1,Low
24529751,2026-05-13 23:33:41,Night,Productivity,16,0,0,1,6.7,Low,0,5,5,Low
24529751,2026-05-14 02:04:41,Night,Productivity,7,0,0,1,4.18,High,0,5,1,Low
24529751,2026-05-14 04:32:41,Night,Social,42,0,0,1,1.72,Low,5,20,5,High
24529751,2026-05-14 05:15:41,Morning,Entertainment,53,0,0,0,1.0,High,1,16,7,High
24529751,2026-05-14 08:02:41,Morning,Entertainment,36,1,1,0,0.0,Medium,5,12,4,High
24529751,2026-05-14 10:22:41,Morning,Productivity,20,0,1,0,0.0,High,1,2,3,Low
24529751,2026-05-14 11:01:41,Morning,Entertainment,60,0,0,0,0.0,High,2,13,9,High
24529751,2026-05-14 13:44:41,Afternoon,Entertainment,47,1,0,0,0.0,Medium,0,8,2,High
24529751,2026-05-14 13:59:41,Afternoon,Productivity,19,1,0,0,0.0,Medium,3,9,1,Low
24529751,2026-05-14 16:29:41,Afternoon,Gaming,62,1,1,0,0.0,Low,0,11,6,High
24529751,2026-05-14 17:34:41,Evening,Entertainment,64,0,0,0,0.0,Low,0,16,9,Medium
24529751,2026-05-14 19:27:41,Evening,Entertainment,102,0,0,0,0.0,High,4,20,14,High
24529751,2026-05-14 19:40:41,Evening,Gaming,78,0,1,0,0.0,High,0,9,9,High
24529751,2026-05-14 22:08:41,Night,Productivity,12,0,0,1,0.0,Medium,3,6,4,Low
24529751,2026-05-14 22:44:41,Night,Gaming,73,0,0,1,0.0,High,4,11,7,High
24525010,2026-05-08 01:49:41,Night,Social,42,0,0,1,103.43,Medium,2,20,8,High
24525010,2026-05-08 02:06:41,Night,Entertainment,25,0,0,1,103.15,Low,5,11,3,Medium
24525010,2026-05-08 03:41:41,Night,Entertainment,70,0,0,1,101.57,High,0,17,4,High
24525010,2026-05-08 05:36:41,Morning,Entertainment,5,0,0,0,99.65,Medium,3,21,1,Medium
24525010,2026-05-08 06:53:41,Morning,Gaming,58,0,0,0,98.37,Medium,4,12,7,Medium
24525010,2026-05-08 07:59:41,Morning,Productivity,38,0,0,0,97.27,Medium,5,8,1,Low
24525010,2026-05-08 08:19:41,Morning,Social,37,0,1,0,96.93,Low,4,16,7,High
24525010,2026-05-08 11:17:41,Morning,Social,26,0,0,0,93.97,Medium,3,17,1,Low
24525010,2026-05-08 14:13:41,Afternoon,Productivity,32,1,1,0,91.03,High,4,6,1,Low
24525010,2026-05-08 15:36:41,Afternoon,Entertainment,39,1,0,0,89.65,High,1,5,11,High
24525010,2026-05-08 15:57:41,Afternoon,System,14,0,1,0,89.3,Medium,5,2,2,Low
24525010,2026-05-08 17:49:41,Evening,Social,11,0,0,0,87.43,High,5,22,2,High
24525010,2026-05-08 19:35:41,Evening,Entertainment,44,0,1,0,85.67,High,1,23,6,High
24525010,2026-05-08 21:24:41,Evening,Social,9,0,0,0,83.85,High,0,14,2,Low
24525010,2026-05-08 22:04:41,Night,Entertainment,48,0,0,1,83.18,Medium,5,8,6,High
24525010,2026-05-09 00:32:41,Night,Gaming,36,0,0,1,80.72,Low,1,12,1,Medium
24525010,2026-05-09 02:00:41,Night,Gaming,95,0,0,1,79.25,Low,3,15,13,High
24525010,2026-05-09 04:30:41,Night,Gaming,95,0,0,1,76.75,Medium,5,18,9,High
24525010,2026-05-09 06:25:41,Morning,Productivity,37,0,0,0,74.83,Low,3,12,1,Low
24525010,2026-05-09 08:09:41,Morning,Gaming,57,0,0,0,73.1,High,5,2,7,High
24525010,2026-05-09 10:24:41,Morning,Entertainment,16,0,1,0,70.85,Low,2,11,1,High
24525010,2026-05-09 12:41:41,Afternoon,System,7,0,0,0,68.57,Low,5,6,1,Low
24525010,2026-05-09 13:28:41,Afternoon,Gaming,65,0,0,0,67.78,Medium,1,10,5,Medium
24525010,2026-05-09 15:05:41,Afternoon,Social,23,0,0,0,66.17,Medium,0,14,7,Medium
24525010,2026-05-09 15:15:41,Afternoon,Productivity,31,0,0,0,66.0,Medium,4,5,3,Low
24525010,2026-05-09 16:44:41,Afternoon,Productivity,28,0,0,0,64.52,Medium,0,8,3,Low
24525010,2026-05-09 18:26:41,Evening,System,13,0,0,0,62.82,Low,1,3,1,Low
24525010,2026-05-09 18:38:41,Evening,Productivity,27,0,0,0,62.62,High,1,3,4,Low
24525010,2026-05-09 20:12:41,Evening,Social,31,0,1,0,61.05,High,4,16,9,High
24525010,2026-05-09 21:31:41,Evening,Gaming,86,0,1,0,59.73,Medium,4,12,13,High
24525010,2026-05-09 22:39:41,Night,Social,52,0,0,1,58.6,Low,1,20,2,Low
24525010,2026-05-09 23:21:41,Night,Entertainment,78,0,0,1,57.9,High,0,16,11,High
24525010,2026-05-10 02:05:41,Night,Social,5,0,0,1,55.17,Low,4,15,1,Medium
24525010,2026-05-10 03:24:41,Night,Entertainment,31,0,0,1,53.85,High,1,5,1,High
24525010,2026-05-10 04:01:41,Night,Entertainment,30,0,0,1,53.23,Medium,5,8,5,Medium
24525010,2026-05-10 06:55:41,Morning,Entertainment,10,0,0,0,50.33,Medium,0,2,1,Low
24525010,2026-05-10 09:22:41,Morning,System,8,0,0,0,47.88,Low,5,4,1,Low
24525010,2026-05-10 10:22:41,Morning,Productivity,47,0,0,0,46.88,High,3,11,8,Low
24525010,2026-05-10 13:03:41,Afternoon,Entertainment,40,0,0,0,44.2,Low,2,11,8,High
24525010,2026-05-10 13:24:41,Afternoon,Entertainment,55,0,0,0,43.85,Low,0,11,9,High
24525010,2026-05-10 15:23:41,Afternoon,System,10,0,1,0,41.87,Low,3,2,1,Low
24525010,2026-05-10 18:12:41,Evening,Entertainment,44,0,0,0,39.05,High,5,12,1,High
24525010,2026-05-10 20:34:41,Evening,Social,12,0,1,0,36.68,Low,0,22,3,Medium
24525010,2026-05-10 23:09:41,Night,Gaming,70,0,0,1,34.1,High,1,13,8,High
24525010,2026-05-11 01:03:41,Night,Social,19,0,0,1,32.2,Medium,4,29,1,Medium
24525010,2026-05-11 03:04:41,Night,Entertainment,37,0,0,1,30.18,Medium,2,6,6,High
24525010,2026-05-11 05:23:41,Morning,Productivity,38,0,0,0,27.87,High,2,4,7,Low
24525010,2026-05-11 06:05:41,Morning,Productivity,27,0,0,0,27.17,High,2,4,4,Low
24525010,2026-05-11 08:23:41,Morning,Productivity,10,1,0,0,24.87,Medium,5,2,1,Low
24525010,2026-05-11 09:11:41,Morning,Gaming,85,1,1,0,24.07,Low,0,12,8,High
24525010,2026-05-11 09:38:41,Morning,System,7,1,0,0,23.62,Medium,2,2,1,Low
24525010,2026-05-11 09:59:41,Morning,Gaming,75,1,1,0,23.27,Medium,4,12,8,High
24525010,2026-05-11 12:09:41,Afternoon,Social,29,0,0,0,21.1,High,3,17,5,High
24525010,2026-05-11 14:00:41,Afternoon,Productivity,9,1,1,0,19.25,Low,4,5,1,Low
24525010,2026-05-11 16:16:41,Afternoon,Entertainment,60,0,1,0,16.98,High,1,9,7,High
24525010,2026-05-11 16:40:41,Afternoon,Gaming,79,1,0,0,16.58,Low,3,14,13,High
24525010,2026-05-11 19:12:41,Evening,Gaming,35,0,1,0,14.05,Medium,5,13,8,High
24525010,2026-05-11 19:56:41,Evening,Gaming,56,0,1,0,13.32,Medium,3,9,9,High
24525010,2026-05-11 21:21:41,Evening,Productivity,43,0,0,0,11.9,Medium,2,6,8,Low
24525010,2026-05-11 22:27:41,Night,Social,37,0,0,1,10.8,High,0,3,3,High
24525010,2026-05-12 00:16:41,Night,Social,34,0,0,1,8.98,High,2,8,4,High
24525010,2026-05-12 01:02:41,Night,Productivity,15,0,0,1,8.22,High,3,1,3,Low
24525010,2026-05-12 02:30:41,Night,Gaming,102,0,0,1,6.75,Medium,2,7,15,High
24525010,2026-05-12 03:32:41,Night,Social,21,0,0,1,5.72,Medium,4,12,1,High
24525010,2026-05-12 05:44:41,Morning,Social,33,0,0,0,3.52,Low,2,29,7,Medium
24525010,2026-05-12 06:52:41,Morning,Social,18,0,0,0,2.38,Low,2,27,1,Medium
24525010,2026-05-12 09:30:41,Morning,Social,4,1,1,0,0.0,Low,0,26,1,High
24525010,2026-05-12 09:51:41,Morning,Entertainment,66,1,1,0,0.0,Medium,3,22,7,High
24525010,2026-05-12 11:34:41,Morning,Productivity,34,0,0,0,0.0,Medium,2,7,3,Low
24525010,2026-05-12 14:05:41,Afternoon,Productivity,9,0,1,0,0.0,Low,3,6,1,Low
24525010,2026-05-12 16:26:41,Afternoon,System,4,0,0,0,0.0,Low,2,1,2,Low
24525010,2026-05-12 19:02:41,Evening,Productivity,21,0,1,0,0.0,Medium,3,4,1,Low
24525010,2026-05-12 21:03:41,Evening,System,10,0,1,0,0.0,Low,2,4,2,Low
24525010,2026-05-12 23:42:41,Night,Entertainment,21,0,0,1,0.0,High,1,6,6,High
24525010,2026-05-13 00:46:41,Night,Social,23,0,0,1,0.0,Low,1,11,1,Medium
24525010,2026-05-13 03:30:41,Night,Gaming,93,0,0,1,0.0,Medium,3,15,10,High
24525010,2026-05-13 03:43:41,Night,Gaming,56,0,0,1,0.0,Low,0,16,13,High
24525010,2026-05-13 05:12:41,Morning,Productivity,25,0,0,0,0.0,High,4,8,3,Low
24525010,2026-05-13 06:17:41,Morning,Entertainment,31,0,0,0,0.0,Medium,2,6,1,High
24525010,2026-05-13 08:24:41,Morning,System,15,1,1,0,0.0,Low,3,4,4,Low
24525010,2026-05-13 10:19:41,Morning,System,13,1,1,0,0.0,Medium,3,5,1,Low
24525010,2026-05-13 12:05:41,Afternoon,System,2,0,0,0,0.0,Low,4,0,4,Low
24525010,2026-05-13 12:54:41,Afternoon,Social,19,0,0,0,0.0,High,5,25,1,High
24525010,2026-05-13 15:49:41,Afternoon,Social,26,0,1,0,0.0,High,3,21,2,High
24525010,2026-05-13 18:16:41,Evening,Social,22,0,0,0,0.0,Medium,2,21,3,High
24525010,2026-05-13 20:18:41,Evening,Social,24,0,1,0,0.0,High,4,17,3,High
24525010,2026-05-13 21:20:41,Evening,Social,13,0,1,0,0.0,Medium,2,19,1,High
24525010,2026-05-14 00:14:41,Night,Productivity,35,0,0,1,0.0,High,4,4,4,Low
24525010,2026-05-14 01:06:41,Night,Productivity,16,0,0,1,0.0,Low,3,8,1,Low
24525010,2026-05-14 02:58:41,Night,Productivity,28,0,0,1,0.0,Medium,2,3,3,Low
24525010,2026-05-14 05:27:41,Morning,Gaming,70,0,0,0,0.0,Low,1,6,7,High
24525010,2026-05-14 06:28:41,Morning,Gaming,82,0,0,0,0.0,High,1,12,13,High
24525010,2026-05-14 08:05:41,Morning,Entertainment,55,1,0,0,0.0,Low,4,11,9,High
24525010,2026-05-14 11:03:41,Morning,Gaming,25,0,0,0,0.0,High,3,8,4,Medium
24525010,2026-05-14 12:42:41,Afternoon,Social,16,0,0,0,0.0,High,1,10,4,High
24525010,2026-05-14 13:22:41,Afternoon,Productivity,22,1,0,0,0.0,Medium,0,7,4,Low
24525010,2026-05-14 15:33:41,Afternoon,Social,20,1,1,0,0.0,Low,3,17,1,High
24525010,2026-05-14 16:47:41,Afternoon,Productivity,50,1,1,0,0.0,Medium,2,7,3,Low
24525010,2026-05-14 18:29:41,Evening,Productivity,37,0,0,0,0.0,High,5,4,6,Low
24525010,2026-05-14 20:14:41,Evening,Productivity,12,0,1,0,0.0,Low,1,7,1,Low
24525010,2026-05-14 22:31:41,Night,Productivity,29,0,0,1,0.0,Low,0,8,2,Low
24523677,2026-05-08 01:05:41,Night,Social,16,0,0,1,122.17,Medium,3,1,4,Medium
24523677,2026-05-08 02:57:41,Night,Gaming,47,0,0,1,120.3,Medium,3,4,1,Medium
24523677,2026-05-08 05:11:41,Morning,Gaming,92,0,0,0,118.07,Low,4,12,10,Medium
24523677,2026-05-08 07:09:41,Morning,System,20,1,0,0,116.1,Medium,4,5,1,Low
24523677,2026-05-08 07:37:41,Morning,Social,34,0,0,0,115.63,Medium,4,12,6,Medium
24523677,2026-05-08 10:34:41,Morning,Gaming,29,1,1,0,112.68,Low,1,9,3,High
24523677,2026-05-08 13:19:41,Afternoon,Entertainment,29,1,0,0,109.93,Medium,2,8,7,High
24523677,2026-05-08 13:36:41,Afternoon,Social,15,1,0,0,109.65,Low,2,5,1,Medium
24523677,2026-05-08 16:00:41,Afternoon,Gaming,47,1,1,0,107.25,High,3,7,4,High
24523677,2026-05-08 18:48:41,Evening,Social,41,0,0,0,104.45,Low,4,20,5,Medium
24523677,2026-05-08 21:32:41,Evening,Social,22,0,1,0,101.72,High,3,25,4,High
24523677,2026-05-08 22:06:41,Night,Entertainment,57,0,0,1,101.15,Medium,2,10,4,High
24523677,2026-05-09 00:13:41,Night,Entertainment,28,0,0,1,99.03,Low,5,15,1,High
24523677,2026-05-09 03:11:41,Night,Productivity,14,0,0,1,96.07,High,2,8,1,Low
24523677,2026-05-09 05:24:41,Morning,Social,27,0,0,0,93.85,Medium,0,20,2,Low
24523677,2026-05-09 07:11:41,Morning,Productivity,26,0,0,0,92.07,High,3,3,1,Low
24523677,2026-05-09 09:19:41,Morning,Productivity,21,0,1,0,89.93,Low,0,3,5,Low
24523677,2026-05-09 11:58:41,Morning,Productivity,22,0,0,0,87.28,Low,1,2,8,Low
24523677,2026-05-09 12:57:41,Afternoon,Productivity,17,0,0,0,86.3,Medium,1,9,1,Low
24523677,2026-05-09 13:51:41,Afternoon,Social,35,0,0,0,85.4,Medium,3,20,1,Low
24523677,2026-05-09 16:26:41,Afternoon,Productivity,25,0,0,0,82.82,High,2,6,1,Low
24523677,2026-05-09 19:14:41,Evening,System,12,0,1,0,80.02,High,5,0,1,Medium
24523677,2026-05-09 20:57:41,Evening,Gaming,67,0,0,0,78.3,Medium,1,12,2,Low
24523677,2026-05-09 23:12:41,Night,Gaming,101,0,0,1,76.05,Low,5,10,16,High
24523677,2026-05-10 00:47:41,Night,Social,25,0,0,1,74.47,Medium,3,22,3,High
24523677,2026-05-10 03:04:41,Night,Social,17,0,0,1,72.18,High,5,10,1,High
24523677,2026-05-10 04:59:41,Night,Social,26,0,0,1,70.27,High,3,26,3,High
24523677,2026-05-10 07:19:41,Morning,Gaming,62,0,0,0,67.93,Medium,5,6,7,Medium
24523677,2026-05-10 09:46:41,Morning,System,13,0,0,0,65.48,Medium,0,1,1,Low
24523677,2026-05-10 10:04:41,Morning,System,11,0,0,0,65.18,Medium,3,3,1,Low
24523677,2026-05-10 11:05:41,Morning,System,7,0,0,0,64.17,Medium,3,2,1,Low
24523677,2026-05-10 13:46:41,Afternoon,Gaming,56,0,0,0,61.48,Low,5,10,11,Medium
24523677,2026-05-10 14:45:41,Afternoon,System,11,0,0,0,60.5,Medium,2,5,1,Low
24523677,2026-05-10 17:02:41,Evening,Social,56,0,0,0,58.22,Medium,1,20,5,High
24523677,2026-05-10 19:17:41,Evening,Gaming,75,0,0,0,55.97,Medium,2,12,13,High
24523677,2026-05-10 21:59:41,Evening,Gaming,53,0,0,0,53.27,Medium,2,11,8,Medium
24523677,2026-05-11 00:21:41,Night,Gaming,32,0,0,1,50.9,High,3,5,1,High
24523677,2026-05-11 03:09:41,Night,Social,12,0,0,1,48.1,Medium,2,19,6,High
24523677,2026-05-11 05:12:41,Morning,Entertainment,8,0,0,0,46.05,Medium,5,4,1,Medium
24523677,2026-05-11 06:23:41,Morning,Gaming,26,0,0,0,44.87,Medium,2,9,5,High
24523677,2026-05-11 07:54:41,Morning,Entertainment,35,1,0,0,43.35,Low,2,10,5,High
24523677,2026-05-11 09:05:41,Morning,Social,42,1,1,0,42.17,Medium,5,23,4,High
24523677,2026-05-11 11:29:41,Morning,Productivity,39,0,0,0,39.77,Medium,1,4,5,Low
24523677,2026-05-11 14:23:41,Afternoon,Gaming,59,1,1,0,36.87,High,2,11,7,High
24523677,2026-05-11 16:54:41,Afternoon,Social,20,0,1,0,34.35,Medium,4,24,4,High
24523677,2026-05-11 17:59:41,Evening,Social,42,0,0,0,33.27,Medium,3,18,7,High
24523677,2026-05-11 20:37:41,Evening,Social,32,0,1,0,30.63,Low,3,17,7,High
24523677,2026-05-11 23:20:41,Night,Gaming,42,0,0,1,27.92,High,4,8,7,High
24523677,2026-05-11 23:40:41,Night,Productivity,15,0,0,1,27.58,Medium,0,7,3,Low
24523677,2026-05-12 01:51:41,Night,Social,30,0,0,1,25.4,Low,2,15,1,Medium
24523677,2026-05-12 02:23:41,Night,Gaming,61,0,0,1,24.87,High,3,5,6,High
24523677,2026-05-12 03:28:41,Night,Social,47,0,0,1,23.78,High,2,18,2,High
24523677,2026-05-12 03:45:41,Night,Gaming,48,0,0,1,23.5,Low,5,12,4,Medium
24523677,2026-05-12 04:31:41,Night,Productivity,61,0,0,1,22.73,Medium,4,8,7,Low
24523677,2026-05-12 06:36:41,Morning,Productivity,10,0,0,0,20.65,Medium,1,5,2,Low
24523677,2026-05-12 08:00:41,Morning,Productivity,27,1,1,0,19.25,High,3,2,1,Low
24523677,2026-05-12 10:00:41,Morning,Social,21,0,0,0,17.25,High,1,10,5,Medium
24523677,2026-05-12 12:36:41,Afternoon,Productivity,31,0,0,0,14.65,Medium,2,2,4,Low
24523677,2026-05-12 15:18:41,Afternoon,Social,24,0,1,0,11.95,High,0,31,8,High
24523677,2026-05-12 15:41:41,Afternoon,Social,38,1,1,0,11.57,Medium,4,27,6,High
24523677,2026-05-12 16:19:41,Afternoon,Productivity,19,1,1,0,10.93,Medium,4,0,1,Medium
24523677,2026-05-12 18:27:41,Evening,Productivity,28,0,0,0,8.8,Medium,1,5,7,Low
24523677,2026-05-12 20:49:41,Evening,Social,38,0,1,0,6.43,High,3,20,6,High
24523677,2026-05-12 21:21:41,Evening,Gaming,40,0,1,0,5.9,Medium,5,6,2,High
24523677,2026-05-12 23:06:41,Night,Gaming,28,0,0,1,4.15,High,4,4,3,High
24523677,2026-05-13 01:47:41,Night,Social,32,0,0,1,1.47,Medium,2,19,11,High
24523677,2026-05-13 04:41:41,Night,Productivity,21,0,0,1,0.0,Medium,1,6,5,Low
